CAMNT_ID,WGCNA_Module_Num,RAIN_diel_Results,KEGG_Annotations
CAMNT_0024188173,5,FALSE,
CAMNT_0024188233,0,FALSE,
CAMNT_0024189687,0,FALSE,
CAMNT_0024189737,0,FALSE,
CAMNT_0024189805,0,FALSE,
CAMNT_0024190055,0,FALSE,
CAMNT_0024190569,5,FALSE,
CAMNT_0024190593,0,FALSE,
CAMNT_0024190779,4,FALSE,
CAMNT_0024190941,0,FALSE,
CAMNT_0024191313,0,FALSE,
CAMNT_0024191441,0,FALSE,
CAMNT_0024192723,2,FALSE,
CAMNT_0024192869,5,FALSE,
CAMNT_0024193471,4,FALSE,
CAMNT_0024193809,1,FALSE,
CAMNT_0024193927,5,FALSE,
CAMNT_0024194083,2,FALSE,
CAMNT_0024194117,0,FALSE,
CAMNT_0024194225,5,FALSE,
CAMNT_0024194393,5,FALSE,
CAMNT_0024194621,5,FALSE,
CAMNT_0024194807,0,FALSE,
CAMNT_0024194927,6,FALSE,
CAMNT_0024195481,0,FALSE,
CAMNT_0024195871,2,FALSE,
CAMNT_0024197087,7,FALSE,
CAMNT_0024197873,8,FALSE,
CAMNT_0024198621,3,FALSE,
CAMNT_0024198703,2,FALSE,
CAMNT_0024199077,5,FALSE,
CAMNT_0024200247,7,FALSE,
CAMNT_0024200767,12,FALSE,
CAMNT_0024201441,4,FALSE,
CAMNT_0024201993,0,FALSE,
CAMNT_0024202561,0,FALSE,
CAMNT_0024203317,3,FALSE,
CAMNT_0024204723,12,FALSE,
CAMNT_0024207071,3,FALSE,
CAMNT_0024207169,12,FALSE,
CAMNT_0024207665,3,FALSE,
CAMNT_0024207707,5,FALSE,
CAMNT_0024208155,2,FALSE,
CAMNT_0024208907,0,FALSE,
CAMNT_0024209345,17,FALSE,
CAMNT_0024209625,0,FALSE,
CAMNT_0024209781,0,FALSE,
CAMNT_0024209977,10,FALSE,
CAMNT_0024210015,7,FALSE,
CAMNT_0024210067,0,FALSE,
CAMNT_0024210163,12,FALSE,
CAMNT_0024210651,0,FALSE,
CAMNT_0024211463,3,FALSE,
CAMNT_0024211803,4,FALSE,
CAMNT_0024211913,0,FALSE,
CAMNT_0024211929,3,FALSE,
CAMNT_0024211935,0,FALSE,
CAMNT_0024212105,12,FALSE,
CAMNT_0024212117,2,FALSE,
CAMNT_0024212211,8,FALSE,
CAMNT_0024212523,16,FALSE,
CAMNT_0024212697,8,FALSE,
CAMNT_0024212873,12,FALSE,
CAMNT_0024212983,2,FALSE,
CAMNT_0024213453,5,FALSE,
CAMNT_0024213501,2,FALSE,
CAMNT_0024213557,3,FALSE,
CAMNT_0024213691,15,FALSE,
CAMNT_0024213693,5,FALSE,
CAMNT_0024214241,14,FALSE,
CAMNT_0024214453,5,FALSE,
CAMNT_0024214521,0,FALSE,
CAMNT_0024214591,0,FALSE,
CAMNT_0024214703,0,FALSE,
CAMNT_0024214771,12,FALSE,
CAMNT_0024215119,3,FALSE,
CAMNT_0024215163,0,FALSE,
CAMNT_0024215197,3,FALSE,
CAMNT_0024215413,5,FALSE,
CAMNT_0024215515,0,FALSE,
CAMNT_0024215703,1,FALSE,
CAMNT_0024216081,9,FALSE,
CAMNT_0024216667,0,FALSE,
CAMNT_0024216725,8,FALSE,
CAMNT_0024216759,0,FALSE,
CAMNT_0024216767,16,FALSE,
CAMNT_0024216899,2,FALSE,
CAMNT_0024216945,5,FALSE,
CAMNT_0024216951,5,FALSE,
CAMNT_0024217063,7,FALSE,
CAMNT_0024217285,5,FALSE,
CAMNT_0024220047,2,FALSE,
CAMNT_0024221213,5,FALSE,
CAMNT_0024221271,0,FALSE,
CAMNT_0024221295,2,FALSE,
CAMNT_0024222311,10,FALSE,
CAMNT_0024224839,6,FALSE,
CAMNT_0024225397,0,FALSE,
CAMNT_0024225835,2,FALSE,
CAMNT_0024226369,4,FALSE,
CAMNT_0024226525,0,FALSE,
CAMNT_0024226935,1,FALSE,
CAMNT_0024227791,2,FALSE,
CAMNT_0024228527,9,FALSE,
CAMNT_0024228589,0,FALSE,
CAMNT_0024228657,2,FALSE,
CAMNT_0024228995,2,FALSE,
CAMNT_0024229773,0,FALSE,
CAMNT_0024230287,15,FALSE,
CAMNT_0024231147,0,FALSE,
CAMNT_0024232013,7,FALSE,
CAMNT_0024232397,1,FALSE,
CAMNT_0024232913,3,FALSE,
CAMNT_0024233381,0,FALSE,
CAMNT_0024233697,2,FALSE,
CAMNT_0024233699,15,FALSE,
CAMNT_0024233753,0,FALSE,
CAMNT_0024233953,5,FALSE,
CAMNT_0024234385,0,FALSE,
CAMNT_0024235411,5,FALSE,
CAMNT_0024236503,0,FALSE,
CAMNT_0024236713,7,FALSE,
CAMNT_0024236865,5,FALSE,
CAMNT_0024237225,12,FALSE,
CAMNT_0024237625,0,FALSE,
CAMNT_0024237683,11,FALSE,
CAMNT_0024238061,13,FALSE,
CAMNT_0024238343,7,FALSE,
CAMNT_0024238857,7,FALSE,
CAMNT_0024239307,2,FALSE,
CAMNT_0024239337,0,FALSE,
CAMNT_0024239633,0,FALSE,
CAMNT_0024239673,0,FALSE,
CAMNT_0024239775,11,FALSE,
CAMNT_0024239937,3,FALSE,
CAMNT_0024240751,3,FALSE,
CAMNT_0024240975,10,FALSE,
CAMNT_0024241141,0,FALSE,
CAMNT_0024241441,14,FALSE,
CAMNT_0024241593,5,FALSE,
CAMNT_0024241691,4,FALSE,
CAMNT_0024241833,0,FALSE,
CAMNT_0024242179,15,FALSE,
CAMNT_0024242277,0,FALSE,
CAMNT_0024242679,0,FALSE,
CAMNT_0024243061,1,FALSE,
CAMNT_0024243237,0,FALSE,
CAMNT_0024243269,0,FALSE,
CAMNT_0024243691,0,FALSE,
CAMNT_0024244271,16,FALSE,
CAMNT_0024244385,1,FALSE,
CAMNT_0024245597,7,FALSE,
CAMNT_0024245685,8,FALSE,
CAMNT_0024245699,5,FALSE,
CAMNT_0024245989,8,FALSE,
CAMNT_0024246029,3,FALSE,
CAMNT_0024246475,0,FALSE,
CAMNT_0024246667,14,FALSE,
CAMNT_0024246725,7,FALSE,
CAMNT_0024246743,11,FALSE,
CAMNT_0024246781,3,FALSE,
CAMNT_0024246887,7,FALSE,
CAMNT_0024247021,0,FALSE,
CAMNT_0024247189,2,FALSE,
CAMNT_0024247233,5,FALSE,
CAMNT_0024247295,4,FALSE,
CAMNT_0024247591,0,FALSE,
CAMNT_0024247855,3,FALSE,
CAMNT_0024248025,0,FALSE,
CAMNT_0024248389,5,FALSE,
CAMNT_0024248491,3,FALSE,
CAMNT_0024248621,2,FALSE,
CAMNT_0024249199,12,FALSE,
CAMNT_0024249537,0,FALSE,
CAMNT_0024249707,5,FALSE,
CAMNT_0024250397,5,FALSE,
CAMNT_0024250449,0,FALSE,
CAMNT_0024250509,5,FALSE,
CAMNT_0024250743,5,FALSE,
CAMNT_0024250835,1,FALSE,
CAMNT_0024250965,0,FALSE,
CAMNT_0024251053,2,FALSE,
CAMNT_0024251301,0,FALSE,
CAMNT_0024251595,6,FALSE,
CAMNT_0024252221,1,FALSE,
CAMNT_0024252591,4,FALSE,
CAMNT_0024252807,5,FALSE,
CAMNT_0024252953,0,FALSE,
CAMNT_0024253331,12,FALSE,
CAMNT_0024253397,0,FALSE,
CAMNT_0024254983,15,FALSE,
CAMNT_0024255155,3,FALSE,
CAMNT_0024255161,7,FALSE,
CAMNT_0024255179,3,FALSE,
CAMNT_0024255187,7,FALSE,
CAMNT_0024255195,14,FALSE,
CAMNT_0024255235,3,FALSE,
CAMNT_0024255265,3,FALSE,
CAMNT_0024255285,4,FALSE,
CAMNT_0024255341,7,FALSE,
CAMNT_0024255349,2,FALSE,
CAMNT_0024255393,11,FALSE,
CAMNT_0024255453,3,FALSE,
CAMNT_0024255457,5,FALSE,
CAMNT_0024255467,0,FALSE,
CAMNT_0024255471,16,FALSE,
CAMNT_0024255527,1,FALSE,
CAMNT_0024255559,1,FALSE,
CAMNT_0024255627,0,FALSE,
CAMNT_0024255637,2,FALSE,
CAMNT_0024255641,0,FALSE,
CAMNT_0024255709,15,FALSE,
CAMNT_0024255761,0,FALSE,
CAMNT_0024255787,0,FALSE,
CAMNT_0024255807,2,FALSE,
CAMNT_0024255811,2,FALSE,
CAMNT_0024255819,0,FALSE,
CAMNT_0024255829,10,FALSE,
CAMNT_0024255833,9,FALSE,
CAMNT_0024255897,5,FALSE,
CAMNT_0024255905,16,FALSE,
CAMNT_0024255929,0,FALSE,
CAMNT_0024255955,1,FALSE,
CAMNT_0024255975,1,FALSE,
CAMNT_0024255991,0,FALSE,
CAMNT_0024256021,4,FALSE,
CAMNT_0024256041,17,FALSE,
CAMNT_0024256043,2,FALSE,
CAMNT_0024256261,0,FALSE,
CAMNT_0024256267,3,FALSE,
CAMNT_0024256323,0,FALSE,
CAMNT_0024256445,7,FALSE,
CAMNT_0024256459,0,FALSE,
CAMNT_0024256467,7,FALSE,
CAMNT_0024256547,0,FALSE,
CAMNT_0024256649,0,FALSE,
CAMNT_0024256799,7,FALSE,
CAMNT_0024256823,0,FALSE,
CAMNT_0024256917,1,FALSE,
CAMNT_0024256933,7,FALSE,
CAMNT_0024256965,0,FALSE,
CAMNT_0024256983,0,FALSE,
CAMNT_0024257039,5,FALSE,
CAMNT_0024257051,2,FALSE,
CAMNT_0024257057,6,FALSE,
CAMNT_0024257083,0,FALSE,
CAMNT_0024257087,0,FALSE,
CAMNT_0024257251,14,FALSE,
CAMNT_0024257391,2,FALSE,
CAMNT_0024257421,7,FALSE,
CAMNT_0024257563,2,FALSE,
CAMNT_0024257569,0,FALSE,
CAMNT_0024257579,7,FALSE,
CAMNT_0024257665,0,FALSE,
CAMNT_0024257791,0,FALSE,
CAMNT_0024257881,0,FALSE,
CAMNT_0024257959,0,FALSE,
CAMNT_0024258225,4,FALSE,
CAMNT_0024258391,3,FALSE,
CAMNT_0024258515,5,FALSE,
CAMNT_0024258535,8,FALSE,
CAMNT_0024258639,11,FALSE,
CAMNT_0024258649,3,FALSE,
CAMNT_0024258761,2,FALSE,
CAMNT_0024258779,1,FALSE,
CAMNT_0024259231,3,FALSE,
CAMNT_0024259501,5,FALSE,
CAMNT_0024259935,5,FALSE,
CAMNT_0024259957,3,FALSE,
CAMNT_0024260393,2,FALSE,
CAMNT_0024260417,17,FALSE,
CAMNT_0024261267,5,FALSE,
CAMNT_0024261301,4,FALSE,
CAMNT_0024261329,1,FALSE,
CAMNT_0024261539,9,FALSE,
CAMNT_0024261715,5,FALSE,
CAMNT_0024261781,14,FALSE,
CAMNT_0024261837,0,FALSE,
CAMNT_0024262007,4,FALSE,
CAMNT_0024262035,10,FALSE,
CAMNT_0024262143,3,FALSE,
CAMNT_0024262229,0,FALSE,
CAMNT_0024262259,13,FALSE,
CAMNT_0024262671,0,FALSE,
CAMNT_0024262693,1,FALSE,
CAMNT_0024262961,2,FALSE,
CAMNT_0024263047,15,FALSE,
CAMNT_0024263081,5,FALSE,
CAMNT_0024263309,2,FALSE,
CAMNT_0024264011,1,FALSE,
CAMNT_0024264083,5,FALSE,
CAMNT_0024264381,4,FALSE,
CAMNT_0024264757,0,FALSE,
CAMNT_0024264761,0,FALSE,
CAMNT_0024264883,15,FALSE,
CAMNT_0024264979,4,FALSE,
CAMNT_0024265091,0,FALSE,
CAMNT_0024265261,2,FALSE,
CAMNT_0024265465,5,FALSE,
CAMNT_0024265543,5,FALSE,
CAMNT_0024265923,3,FALSE,
CAMNT_0024266159,0,FALSE,
CAMNT_0024266283,15,FALSE,
CAMNT_0024266295,5,FALSE,
CAMNT_0024266473,13,FALSE,
CAMNT_0024266739,0,FALSE,
CAMNT_0024266897,2,FALSE,
CAMNT_0024267111,10,FALSE,
CAMNT_0024267337,7,FALSE,
CAMNT_0024267847,5,FALSE,
CAMNT_0024267953,3,FALSE,
CAMNT_0024268397,15,FALSE,
CAMNT_0024268451,10,FALSE,
CAMNT_0024268583,2,FALSE,
CAMNT_0024268631,5,FALSE,
CAMNT_0024269583,13,FALSE,
CAMNT_0024269983,15,FALSE,
CAMNT_0024270291,5,FALSE,
CAMNT_0024270637,1,FALSE,
CAMNT_0024270683,0,FALSE,
CAMNT_0024271151,0,FALSE,
CAMNT_0024271345,0,FALSE,
CAMNT_0024271421,0,FALSE,
CAMNT_0024271457,2,FALSE,
CAMNT_0024271719,13,FALSE,
CAMNT_0024272229,2,FALSE,
CAMNT_0024273201,0,FALSE,
CAMNT_0024273407,4,FALSE,
CAMNT_0024273427,13,FALSE,
CAMNT_0024273693,0,FALSE,
CAMNT_0024273707,3,FALSE,
CAMNT_0024273709,0,FALSE,
CAMNT_0024273911,0,FALSE,
CAMNT_0024273975,0,FALSE,
CAMNT_0024274321,7,FALSE,
CAMNT_0024274349,5,FALSE,
CAMNT_0024275619,1,FALSE,
CAMNT_0024275917,3,FALSE,
CAMNT_0024275973,1,FALSE,
CAMNT_0024276113,17,FALSE,
CAMNT_0024276169,5,FALSE,
CAMNT_0024276963,12,FALSE,
CAMNT_0024277409,5,FALSE,
CAMNT_0024277499,1,FALSE,
CAMNT_0024277539,3,FALSE,
CAMNT_0024277725,0,FALSE,
CAMNT_0024277865,5,FALSE,
CAMNT_0024277877,3,FALSE,
CAMNT_0024278481,0,FALSE,
CAMNT_0024278689,0,FALSE,
CAMNT_0024278989,0,FALSE,
CAMNT_0024280601,0,FALSE,
CAMNT_0024280741,0,FALSE,
CAMNT_0024281207,0,FALSE,
CAMNT_0024281349,5,FALSE,
CAMNT_0024281505,1,FALSE,
CAMNT_0024281753,5,FALSE,
CAMNT_0024281807,11,FALSE,
CAMNT_0024281979,2,FALSE,
CAMNT_0024282015,0,FALSE,
CAMNT_0024283219,17,FALSE,
CAMNT_0024283323,0,FALSE,
CAMNT_0024283499,5,FALSE,
CAMNT_0024283687,1,FALSE,
CAMNT_0024283947,0,FALSE,
CAMNT_0024283995,2,FALSE,
CAMNT_0024284163,4,FALSE,
CAMNT_0024284209,0,FALSE,
CAMNT_0024284387,0,FALSE,
CAMNT_0024284691,13,FALSE,
CAMNT_0024285057,1,FALSE,
CAMNT_0024285621,0,FALSE,
CAMNT_0024286683,0,FALSE,
CAMNT_0024286973,0,FALSE,
CAMNT_0024287073,0,FALSE,
CAMNT_0024287181,3,FALSE,
CAMNT_0024287685,2,FALSE,
CAMNT_0024289801,0,FALSE,
CAMNT_0024289899,3,FALSE,
CAMNT_0024290149,0,FALSE,
CAMNT_0024290789,10,FALSE,
CAMNT_0024292113,1,FALSE,
CAMNT_0024292163,7,FALSE,
CAMNT_0024293645,3,FALSE,
CAMNT_0024293993,5,FALSE,
CAMNT_0024294047,7,FALSE,
CAMNT_0024295635,1,FALSE,
CAMNT_0024296151,0,FALSE,
CAMNT_0024296167,3,FALSE,
CAMNT_0024296187,0,FALSE,
CAMNT_0024296389,0,FALSE,
CAMNT_0024296619,5,FALSE,
CAMNT_0024296643,5,FALSE,
CAMNT_0024296733,15,FALSE,
CAMNT_0024296803,3,FALSE,
CAMNT_0024296813,0,FALSE,
CAMNT_0024296851,1,FALSE,
CAMNT_0024296927,5,FALSE,
CAMNT_0024297015,0,FALSE,
CAMNT_0024297235,0,FALSE,
CAMNT_0024297347,10,FALSE,
CAMNT_0024297481,4,FALSE,
CAMNT_0024297753,0,FALSE,
CAMNT_0024297849,13,FALSE,
CAMNT_0024298029,15,FALSE,
CAMNT_0024298037,16,FALSE,
CAMNT_0024298145,2,FALSE,
CAMNT_0024298369,1,FALSE,
CAMNT_0024298387,3,FALSE,
CAMNT_0024298399,3,FALSE,
CAMNT_0024298451,0,FALSE,
CAMNT_0024298649,5,FALSE,
CAMNT_0024299077,2,FALSE,
CAMNT_0024299079,2,FALSE,
CAMNT_0024299125,1,FALSE,
CAMNT_0024299153,1,FALSE,
CAMNT_0024299303,1,FALSE,
CAMNT_0024299525,0,FALSE,
CAMNT_0024299539,5,FALSE,
CAMNT_0024299629,5,FALSE,
CAMNT_0024299673,0,FALSE,
CAMNT_0024299887,0,FALSE,
CAMNT_0024299955,10,FALSE,
CAMNT_0024299979,15,FALSE,
CAMNT_0024299997,1,FALSE,
CAMNT_0024300369,5,FALSE,
CAMNT_0024300729,0,FALSE,
CAMNT_0024300777,13,FALSE,
CAMNT_0024301013,0,FALSE,
CAMNT_0024301019,3,FALSE,
CAMNT_0024301021,5,FALSE,
CAMNT_0024301075,0,FALSE,
CAMNT_0024301083,8,FALSE,
CAMNT_0024301145,7,FALSE,
CAMNT_0024302349,0,FALSE,
CAMNT_0024304905,16,FALSE,
CAMNT_0024307217,4,FALSE,
CAMNT_0024308455,5,FALSE,
CAMNT_0024308551,7,FALSE,
CAMNT_0024308601,0,FALSE,
CAMNT_0024309309,0,FALSE,
CAMNT_0024309503,4,FALSE,
CAMNT_0024309827,13,FALSE,
CAMNT_0024310589,5,FALSE,
CAMNT_0024311131,9,FALSE,
CAMNT_0024311175,0,FALSE,
CAMNT_0024311239,0,FALSE,
CAMNT_0024311349,2,FALSE,
CAMNT_0024311985,5,FALSE,
CAMNT_0024312279,12,FALSE,
CAMNT_0024312413,3,FALSE,
CAMNT_0024312633,2,FALSE,
CAMNT_0024315119,1,FALSE,
CAMNT_0024315137,0,FALSE,
CAMNT_0024316211,0,FALSE,
CAMNT_0024316217,5,FALSE,
CAMNT_0024316267,0,FALSE,
CAMNT_0024316365,2,FALSE,
CAMNT_0024316729,12,FALSE,
CAMNT_0024318057,1,FALSE,
CAMNT_0024318323,5,FALSE,
CAMNT_0024318347,7,FALSE,
CAMNT_0024318567,3,FALSE,
CAMNT_0024318881,14,FALSE,
CAMNT_0024318909,6,FALSE,
CAMNT_0024319177,10,FALSE,
CAMNT_0024319179,13,FALSE,
CAMNT_0024319371,0,FALSE,
CAMNT_0024319669,17,FALSE,
CAMNT_0024319695,5,FALSE,
CAMNT_0024320121,0,FALSE,
CAMNT_0024320479,5,FALSE,
CAMNT_0024320617,0,FALSE,
CAMNT_0024320749,5,FALSE,
CAMNT_0024320977,0,FALSE,
CAMNT_0024320981,6,FALSE,
CAMNT_0024320993,4,FALSE,
CAMNT_0024321073,10,FALSE,
CAMNT_0024321581,0,FALSE,
CAMNT_0024321813,0,FALSE,
CAMNT_0024321891,0,FALSE,
CAMNT_0024322055,3,FALSE,
CAMNT_0024322555,17,FALSE,
CAMNT_0024322735,3,FALSE,
CAMNT_0024322927,0,FALSE,
CAMNT_0024323073,6,FALSE,
CAMNT_0024323365,5,FALSE,
CAMNT_0024323409,0,FALSE,
CAMNT_0024323735,0,FALSE,
CAMNT_0024324073,0,FALSE,
CAMNT_0024324239,5,FALSE,
CAMNT_0024324319,10,FALSE,
CAMNT_0024324341,0,FALSE,
CAMNT_0024324817,0,FALSE,
CAMNT_0024324975,1,FALSE,
CAMNT_0024325025,4,FALSE,
CAMNT_0024325119,2,FALSE,
CAMNT_0024325259,1,FALSE,
CAMNT_0024325485,13,FALSE,
CAMNT_0024325513,3,FALSE,
CAMNT_0024325699,0,FALSE,
CAMNT_0024325719,5,FALSE,
CAMNT_0024325735,0,FALSE,
CAMNT_0024325863,0,FALSE,
CAMNT_0024325977,14,FALSE,
CAMNT_0024326119,0,FALSE,
CAMNT_0024326151,0,FALSE,
CAMNT_0024326589,5,FALSE,
CAMNT_0024326687,4,FALSE,
CAMNT_0024326733,14,FALSE,
CAMNT_0024327263,0,FALSE,
CAMNT_0024327561,0,FALSE,
CAMNT_0024327839,0,FALSE,
CAMNT_0024328019,4,FALSE,
CAMNT_0024328099,5,FALSE,
CAMNT_0024328213,0,FALSE,
CAMNT_0024328845,2,FALSE,
CAMNT_0024328941,2,FALSE,
CAMNT_0024329769,4,FALSE,
CAMNT_0024329957,5,FALSE,
CAMNT_0024330045,5,FALSE,
CAMNT_0024330101,13,FALSE,
CAMNT_0024330185,0,FALSE,
CAMNT_0024330511,0,FALSE,
CAMNT_0024331421,0,FALSE,
CAMNT_0024331531,0,FALSE,
CAMNT_0024331589,0,FALSE,
CAMNT_0024331597,2,FALSE,
CAMNT_0024332341,17,FALSE,
CAMNT_0024332429,7,FALSE,
CAMNT_0024332431,9,FALSE,
CAMNT_0024332675,2,FALSE,
CAMNT_0024332843,13,FALSE,
CAMNT_0024332917,0,FALSE,
CAMNT_0024333019,0,FALSE,
CAMNT_0024333125,2,FALSE,
CAMNT_0024333285,15,FALSE,
CAMNT_0024333385,4,FALSE,
CAMNT_0024333439,13,FALSE,
CAMNT_0024333489,13,FALSE,
CAMNT_0024333545,1,FALSE,
CAMNT_0024333805,1,FALSE,
CAMNT_0024333907,13,FALSE,
CAMNT_0024333977,0,FALSE,
CAMNT_0024334103,12,FALSE,
CAMNT_0024334217,0,FALSE,
CAMNT_0024334619,12,FALSE,
CAMNT_0024334685,9,FALSE,
CAMNT_0024334753,15,FALSE,
CAMNT_0024334817,0,FALSE,
CAMNT_0024334993,2,FALSE,
CAMNT_0024335141,15,FALSE,
CAMNT_0024335501,0,FALSE,
CAMNT_0024336127,0,FALSE,
CAMNT_0024336785,2,FALSE,
CAMNT_0024337513,5,FALSE,
CAMNT_0024337623,0,FALSE,
CAMNT_0024337863,2,FALSE,
CAMNT_0024337975,5,FALSE,
CAMNT_0024338069,4,FALSE,
CAMNT_0024338197,5,FALSE,
CAMNT_0024338251,4,FALSE,
CAMNT_0024338325,5,FALSE,
CAMNT_0024338471,2,FALSE,
CAMNT_0024338765,3,FALSE,
CAMNT_0024339197,4,FALSE,
CAMNT_0024339297,12,FALSE,
CAMNT_0024339517,1,FALSE,
CAMNT_0024339539,3,FALSE,
CAMNT_0024339595,0,FALSE,
CAMNT_0024339615,5,FALSE,
CAMNT_0024339657,4,FALSE,
CAMNT_0024339675,7,FALSE,
CAMNT_0024339703,7,FALSE,
CAMNT_0024339721,0,FALSE,
CAMNT_0024339729,1,FALSE,
CAMNT_0024339777,2,FALSE,
CAMNT_0024339815,14,FALSE,
CAMNT_0024339855,7,FALSE,
CAMNT_0024339923,2,FALSE,
CAMNT_0024339933,0,FALSE,
CAMNT_0024339935,1,FALSE,
CAMNT_0024339953,0,FALSE,
CAMNT_0024339991,0,FALSE,
CAMNT_0024340083,1,FALSE,
CAMNT_0024340091,0,FALSE,
CAMNT_0024340139,0,FALSE,
CAMNT_0024340163,4,FALSE,
CAMNT_0024340209,3,FALSE,
CAMNT_0024340249,5,FALSE,
CAMNT_0024340373,16,FALSE,
CAMNT_0024340469,0,FALSE,
CAMNT_0024340547,0,FALSE,
CAMNT_0024340591,0,FALSE,
CAMNT_0024340595,5,FALSE,
CAMNT_0024340761,0,FALSE,
CAMNT_0024340783,0,FALSE,
CAMNT_0024340807,2,FALSE,
CAMNT_0024340819,5,FALSE,
CAMNT_0024340939,0,FALSE,
CAMNT_0024340995,15,FALSE,
CAMNT_0024341011,11,FALSE,
CAMNT_0024341019,14,FALSE,
CAMNT_0024341177,2,FALSE,
CAMNT_0024341179,5,FALSE,
CAMNT_0024341181,4,FALSE,
CAMNT_0024341183,1,FALSE,
CAMNT_0024341189,0,FALSE,
CAMNT_0024341251,5,FALSE,
CAMNT_0024341271,0,FALSE,
CAMNT_0024341273,16,FALSE,
CAMNT_0024341313,9,FALSE,
CAMNT_0024341449,0,FALSE,
CAMNT_0024341499,2,FALSE,
CAMNT_0024341513,0,FALSE,
CAMNT_0024341549,0,FALSE,
CAMNT_0024341661,0,FALSE,
CAMNT_0024341741,1,FALSE,
CAMNT_0024341893,2,FALSE,
CAMNT_0024341917,7,FALSE,
CAMNT_0024342037,4,FALSE,
CAMNT_0024342051,0,FALSE,
CAMNT_0024342085,0,FALSE,
CAMNT_0024342165,0,FALSE,
CAMNT_0024342315,2,FALSE,
CAMNT_0024342377,0,FALSE,
CAMNT_0024342519,0,FALSE,
CAMNT_0024342593,3,FALSE,
CAMNT_0024342693,2,FALSE,
CAMNT_0024342745,0,FALSE,
CAMNT_0024342865,9,FALSE,
CAMNT_0024342951,7,FALSE,
CAMNT_0024343413,0,FALSE,
CAMNT_0024343467,0,FALSE,
CAMNT_0024343517,3,FALSE,
CAMNT_0024343621,1,FALSE,
CAMNT_0024343645,1,FALSE,
CAMNT_0024343659,0,FALSE,
CAMNT_0024343675,13,FALSE,
CAMNT_0024343695,3,FALSE,
CAMNT_0024343823,0,FALSE,
CAMNT_0024344121,10,FALSE,
CAMNT_0024344125,2,FALSE,
CAMNT_0024344135,3,FALSE,
CAMNT_0024344181,0,FALSE,
CAMNT_0024344233,15,FALSE,
CAMNT_0024344263,8,FALSE,
CAMNT_0024344311,0,FALSE,
CAMNT_0024344383,6,FALSE,
CAMNT_0024344529,0,FALSE,
CAMNT_0024344619,0,FALSE,
CAMNT_0024344747,3,FALSE,
CAMNT_0024345057,5,FALSE,
CAMNT_0024345069,5,FALSE,
CAMNT_0024345271,0,FALSE,
CAMNT_0024345291,3,FALSE,
CAMNT_0024345305,4,FALSE,
CAMNT_0024345599,5,FALSE,
CAMNT_0024345605,11,FALSE,
CAMNT_0024345771,0,FALSE,
CAMNT_0024346037,15,FALSE,
CAMNT_0024346087,0,FALSE,
CAMNT_0024346345,1,FALSE,
CAMNT_0024346383,0,FALSE,
CAMNT_0024346459,3,FALSE,
CAMNT_0024346465,0,FALSE,
CAMNT_0024346617,0,FALSE,
CAMNT_0024346757,0,FALSE,
CAMNT_0024346803,5,FALSE,
CAMNT_0024347173,0,FALSE,
CAMNT_0024347447,0,FALSE,
CAMNT_0024347517,1,FALSE,
CAMNT_0024347687,7,FALSE,
CAMNT_0024347797,0,FALSE,
CAMNT_0024347933,0,FALSE,
CAMNT_0024347939,5,FALSE,
CAMNT_0024348359,2,FALSE,
CAMNT_0024348383,9,FALSE,
CAMNT_0024348403,2,FALSE,
CAMNT_0024348407,5,FALSE,
CAMNT_0024348421,1,FALSE,
CAMNT_0024348527,1,FALSE,
CAMNT_0024348589,0,FALSE,
CAMNT_0024348603,0,FALSE,
CAMNT_0024348649,5,FALSE,
CAMNT_0024348661,14,FALSE,
CAMNT_0024348673,0,FALSE,
CAMNT_0024348895,2,FALSE,
CAMNT_0024348955,0,FALSE,
CAMNT_0024348995,0,FALSE,
CAMNT_0024349003,0,FALSE,
CAMNT_0024349101,2,FALSE,
CAMNT_0024349269,1,FALSE,
CAMNT_0024349355,0,FALSE,
CAMNT_0024349377,0,FALSE,
CAMNT_0024349551,2,FALSE,
CAMNT_0024349615,5,FALSE,
CAMNT_0024349653,0,FALSE,
CAMNT_0024349665,2,FALSE,
CAMNT_0024349709,0,FALSE,
CAMNT_0024350171,6,FALSE,
CAMNT_0024350297,2,FALSE,
CAMNT_0024350487,0,FALSE,
CAMNT_0024350861,5,FALSE,
CAMNT_0024351423,3,FALSE,
CAMNT_0024351425,0,FALSE,
CAMNT_0024351637,5,FALSE,
CAMNT_0024351737,0,FALSE,
CAMNT_0024352867,1,FALSE,
CAMNT_0024353011,4,FALSE,
CAMNT_0024353161,0,FALSE,
CAMNT_0024353353,4,FALSE,
CAMNT_0024353461,0,FALSE,
CAMNT_0024353653,2,FALSE,
CAMNT_0024353865,5,FALSE,
CAMNT_0024353959,17,FALSE,
CAMNT_0024353965,6,FALSE,
CAMNT_0024354147,10,FALSE,
CAMNT_0024354283,0,FALSE,
CAMNT_0024354881,0,FALSE,
CAMNT_0024354995,3,FALSE,
CAMNT_0024355065,11,FALSE,
CAMNT_0024355407,3,FALSE,
CAMNT_0024355981,2,FALSE,
CAMNT_0024356151,16,FALSE,
CAMNT_0024356177,0,FALSE,
CAMNT_0024356253,4,FALSE,
CAMNT_0024356265,5,FALSE,
CAMNT_0024356269,2,FALSE,
CAMNT_0024356511,12,FALSE,
CAMNT_0024356611,0,FALSE,
CAMNT_0024356725,0,FALSE,
CAMNT_0024356781,6,FALSE,
CAMNT_0024357007,5,FALSE,
